ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
175293,Trambahn,7.01633,45,2,2,2,Card Drafting,,,,,https://boardgamegeek.com/boardgame/175293
166341,7 & 7,7.96931,20,2,5,4,Set Collection,,,,,https://boardgamegeek.com/boardgame/166341
145659,Scoville,7.21579,90,2,6,4,"Auction/Bidding, Grid Movement, Set Collection",,,,,https://boardgamegeek.com/boardgame/145659
90419,Airlines Europe,7.34878,75,2,5,4,"Card Drafting, Route/Network Building, Set Collection, Stock Holding",,,,,https://boardgamegeek.com/boardgame/90419
138317,Trains and Stations,5.89135,45,3,5,4,"Dice Rolling, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/138317
106,Mystery Rummy: Jack the Ripper,6.96739,45,2,4,2,"Hand Management, Set Collection, Voting",,,,,https://boardgamegeek.com/boardgame/106
80771,Dungeon Raiders,6.69765,60,3,5,5,"Hand Management, Player Elimination, Simultaneous Action Selection, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/80771
154458,Akrotiri,7.33736,45,2,2,2,"Action Point Allowance System, Hand Management, Pick-up and Deliver, Tile Placement",,,,,https://boardgamegeek.com/boardgame/154458
7152,The Boss,5.16818,90,2,4,4,"Stock Holding, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/7152
70922,Vicious Fishes,5.87159,30,2,6,3,Tile Placement,,,,,https://boardgamegeek.com/boardgame/70922
79068,Wrong Chemistry,6.12151,30,2,4,3,"Action Point Allowance System, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/79068
29839,Key Harvest,6.80424,90,2,4,3,"Auction/Bidding, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/29839
403,Elk Fest,6.17753,15,2,2,2,Modular Board,,,,,https://boardgamegeek.com/boardgame/403
157526,Viceroy,6.94817,60,1,4,3,"Card Drafting, Hand Management, Memory, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/157526
172818,Above and Below,7.57596,90,2,4,3,"Action Point Allowance System, Card Drafting, Deck / Pool Building, Dice Rolling, Set Collection, Storytelling, Trading",,,,,https://boardgamegeek.com/boardgame/172818
177965,Rush & Bash,6.8918,30,2,6,6,"Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/177965
503,Through the Desert,7.05104,45,2,5,3,"Area Enclosure, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/503
72225,CO,7.24976,120,1,5,4,"Area Control / Area Influence, Card Drafting, Worker Placement",,,,,https://boardgamegeek.com/boardgame/72225
171669,Discoveries,7.17766,60,2,4,3,"Deck / Pool Building, Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/171669
632,Cloud 9,6.47218,30,3,6,6,"Betting/Wagering, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/632
179460,Stronghold (2nd edition),7.6733,90,2,2,2,"Action Point Allowance System, Area Control / Area Influence, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/179460
152765,Thunderstone Advance: Worlds Collide,7.86837,60,1,5,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/152765
9139,Marco Polo Expedition,6.19741,45,2,5,5,"Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/9139
145553,Asgard's Chosen,6.23718,90,1,4,3,"Area Movement, Deck / Pool Building, Hand Management, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/145553
72204,Alien Uprising,6.20114,90,1,5,1,"Co-operative Play, Dice Rolling, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/72204
129904,Shadows over Camelot: The Card Game,5.74269,20,1,7,4,"Co-operative Play, Memory, Partnerships",,,,,https://boardgamegeek.com/boardgame/129904
17687,Bernini Mysterie,5.12574,15,2,4,3,Memory,,,,,https://boardgamegeek.com/boardgame/17687
1860,Dragon Dice,5.78399,30,2,4,3,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/1860
176165,Dale of Merchants,7.25403,40,2,4,2,"Card Drafting, Deck / Pool Building, Dice Rolling, Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/176165
1862,Avalon,5.18929,45,3,6,,"Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/1862
168,Empire Builder,6.93169,180,2,6,3,"Crayon Rail System, Pick-up and Deliver, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/168
201808,Clank!: A Deck-Building Adventure,7.87152,60,2,4,3,"Card Drafting, Deck / Pool Building, Player Elimination, Point to Point Movement, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/201808
100423,Elder Sign,7.01378,90,1,8,4,"Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/100423
67180,Tikal II: The Lost Temple,6.87827,120,2,4,4,"Hand Management, Modular Board, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/67180
59429,Dark Darker Darkest,6.44368,120,2,5,5,"Action Point Allowance System, Area Movement, Co-operative Play, Dice Rolling, Modular Board, Time Track, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/59429
162,The Awful Green Things From Outer Space,6.48912,90,2,2,2,"Area Movement, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/162
35503,Ra: The Dice Game,6.76293,45,2,4,4,"Dice Rolling, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/35503
9963,Santorini,7.39446,20,2,3,2,"Grid Movement, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/9963
39339,Android,6.72955,180,3,5,3,"Action Point Allowance System, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/39339
91312,Discworld: Ankh-Morpork,7.20356,60,2,4,4,"Area Control / Area Influence, Dice Rolling, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/91312
24508,Taluva,7.18977,45,2,4,2,"Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/24508
963,The Gardens of the Alhambra,6.14518,60,2,4,4,"Area Control / Area Influence, Tile Placement",,,,,https://boardgamegeek.com/boardgame/963
123160,Battle For Souls,7.16274,60,1,4,2,"Deck / Pool Building, Hand Management, Partnerships, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/123160
93541,Urbania,6.48724,45,2,5,,"Area Control / Area Influence, Hand Management",,,,,https://boardgamegeek.com/boardgame/93541
1107,Nyet!,6.84139,30,2,5,4,"Hand Management, Trick-taking",,,,,https://boardgamegeek.com/boardgame/1107
123157,SPIKE,0,60,4,4,4,"Area Movement, Deck / Pool Building, Hand Management, Simulation",,,,,https://boardgamegeek.com/boardgame/123157
72848,Kill the Overlord,6.00198,45,4,8,6,"Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/72848
213953,Pyramid Poker,6.78123,30,2,2,2,"Pattern Building, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/213953
67888,Lords of Scotland,6.80216,35,2,5,3,Hand Management,,,,,https://boardgamegeek.com/boardgame/67888
31154,Kerala,5,20,2,3,,Roll / Spin and Move,,,,,https://boardgamegeek.com/boardgame/31154
122522,Smash Up,6.84087,45,2,4,3,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/122522
28060,Archaeology,6.11589,20,2,4,,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/28060
141517,A Study in Emerald,7.24208,90,2,5,5,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management, Partnerships, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/141517
9341,Lost Valley,6.79267,60,3,4,4,"Modular Board, Point to Point Movement, Tile Placement",,,,,https://boardgamegeek.com/boardgame/9341
192153,Pandemic: Reign of Cthulhu,7.50536,40,2,4,4,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/192153
121041,Pluckin' Pairs,6.61961,50,3,8,7,"Simultaneous Action Selection, Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/121041
145304,Cthulhu's Vault,6.10516,45,3,6,6,"Hand Management, Storytelling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/145304
99081,Bears!,5.84338,20,2,4,4,"Dice Rolling, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/99081
45315,Dungeon Lords,7.43113,90,2,4,4,"Action / Movement Programming, Hand Management, Simultaneous Action Selection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/45315
203405,Brutal Kingdom,6.48119,30,3,4,4,,,,,,https://boardgamegeek.com/boardgame/203405
125548,Pixel Tactics,7.03654,30,2,2,2,"Card Drafting, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/125548
136280,La Boca,7.01858,40,3,6,4,"Partnerships, Pattern Building",,,,,https://boardgamegeek.com/boardgame/136280
124548,The Doom That Came To Atlantic City,6.04384,45,2,4,3,"Dice Rolling, Hand Management, Roll / Spin and Move, Take That, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/124548
159515,Operation F.A.U.S.T.,6.35657,30,3,8,5,"Hand Management, Memory, Secret Unit Deployment, Take That",,,,,https://boardgamegeek.com/boardgame/159515
8561,Long Shot,5,60,2,6,,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/8561
35207,Likewise!,5.7621,35,3,6,5,"Dice Rolling, Line Drawing",,,,,https://boardgamegeek.com/boardgame/35207
23637,Spice Merchants,0,0,2,6,,"Commodity Speculation, Pick-up and Deliver, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/23637
137988,Zombicide Season 2: Prison Outbreak,7.49504,180,1,6,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/137988
99535,Revolver,0,0,3,7,,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/99535
9220,Saboteur,6.6148,30,3,10,7,"Hand Management, Partnerships, Route/Network Building, Take That",,,,,https://boardgamegeek.com/boardgame/9220
192279,Abla Ubla,5.38571,30,4,12,,"Partnerships, Time Track",,,,,https://boardgamegeek.com/boardgame/192279
36553,Time's Up! Title Recall!,7.76057,60,4,18,6,"Acting, Memory, Partnerships",,,,,https://boardgamegeek.com/boardgame/36553
132428,BioShock Infinite: The Siege of Columbia,6.90186,60,2,4,2,"Area Control / Area Influence, Area Movement, Betting/Wagering, Dice Rolling, Hand Management, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/132428
138104,Warmachine: High Command,6.19019,60,2,4,2,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/138104
878,Wyatt Earp,6.87089,45,2,4,3,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/878
15062,Shadows over Camelot,7.14576,80,3,7,6,"Co-operative Play, Hand Management, Partnerships, Player Elimination, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/15062
170416,Vast: The Crystal Caverns,7.39523,75,1,5,4,"Action Point Allowance System, Grid Movement, Hand Management, Modular Board, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/170416
27746,Colosseum,7.22806,90,3,5,5,"Auction/Bidding, Dice Rolling, Roll / Spin and Move, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/27746
113924,Zombicide,7.25497,180,1,6,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Modular Board, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/113924
16986,Ubongo,6.73899,25,1,4,4,"Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/16986
163068,Trickerion: Legends of Illusion,7.82418,180,2,4,4,"Action / Movement Programming, Action Point Allowance System, Simultaneous Action Selection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/163068
41034,Munchkin Promo Cards,6.70581,90,3,6,4,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/41034
167400,Ashes: Rise of the Phoenixborn,7.475,120,2,4,2,"Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/167400
61313,Black Hat,0,0,2,4,,,,,,,https://boardgamegeek.com/boardgame/61313
135243,Triassic Terror,7.01531,120,2,6,4,"Area Control / Area Influence, Card Drafting",,,,,https://boardgamegeek.com/boardgame/135243
57390,Catacombs,7.13459,90,2,5,5,"Partnerships, Player Elimination, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/57390
117914,Milestones,6.60274,60,2,4,3,"Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/117914
163641,Eminent Domain: Battlecruisers,6.50642,30,3,5,5,"Player Elimination, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/163641
112686,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,6.60425,30,2,6,4,"Dice Rolling, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/112686
133038,Pathfinder Adventure Card Game: Rise of the Runelords  Base Set,7.303,90,1,4,4,"Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/133038
123540,Tokaido,7.05529,45,2,5,4,"Point to Point Movement, Set Collection, Time Track, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/123540
160592,Oklahoma Boomers,6.66036,20,2,2,,"Area Control / Area Influence, Area Enclosure, Area Movement",,,,,https://boardgamegeek.com/boardgame/160592
25554,Notre Dame,7.38123,75,2,5,3,"Area Control / Area Influence, Card Drafting, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/25554
55600,Shipyard,7.37913,120,2,4,2,"Card Drafting, Modular Board, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/55600
54998,Cyclades,7.53762,90,2,5,5,"Area Control / Area Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/54998
39945,Diamonds,0,60,2,2,,,,,,,https://boardgamegeek.com/boardgame/39945
58602,Cable Car,6.71533,45,2,6,4,"Route/Network Building, Stock Holding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/58602
37371,Piece o' Cake,6.60092,20,2,5,5,"Area Control / Area Influence, Set Collection",,,,,https://boardgamegeek.com/boardgame/37371
75547,Shipwrights of the North Sea,6.5415,60,2,5,4,"Card Drafting, Commodity Speculation, Hand Management, Trading",,,,,https://boardgamegeek.com/boardgame/75547
154880,Voodoo,6.45088,30,3,6,5,"Acting, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/154880
195162,Plague Inc.: The Board Game,7.72843,60,1,4,4,"Area Control / Area Influence, Hand Management, Route/Network Building, Simulation, Take That, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/195162
18946,Just Desserts,6.16289,25,2,5,3,Set Collection,,,,,https://boardgamegeek.com/boardgame/18946
163930,Abraca...what?,6.59381,30,2,5,4,"Memory, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/163930
163931,Grog Island,6.62422,75,2,4,4,"Auction/Bidding, Dice Rolling, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/163931
86073,5 Second Rule,5.54683,30,3,6,4,,,,,,https://boardgamegeek.com/boardgame/86073
158600,Hanamikoji,7.53987,15,2,2,2,"Area Control / Area Influence, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/158600
92666,Hegemonic,6.91027,180,2,6,4,"Area Control / Area Influence, Hand Management, Modular Board, Simultaneous Action Selection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/92666
130853,Celestia,7.16667,15,2,4,,"Partnerships, Set Collection",,,,,https://boardgamegeek.com/boardgame/130853
16265,SpellCaster,5.75,30,2,4,,"Action Point Allowance System, Point to Point Movement, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/16265
139326,UGO!,6.65136,40,2,4,4,"Hand Management, Trick-taking",,,,,https://boardgamegeek.com/boardgame/139326
87890,Prt--Porter,7.2611,90,2,4,4,"Card Drafting, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/87890
160499,King of New York,7.08625,40,2,6,4,"Area Control / Area Influence, Area Movement, Card Drafting, Dice Rolling, Player Elimination, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/160499
146104,UnNatural Selection,5.29395,30,3,10,5,Take That,,,,,https://boardgamegeek.com/boardgame/146104
431,Alhambra: The Card Game,6.46962,45,3,6,4,"Area Control / Area Influence, Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/431
180511,Shakespeare,7.48753,90,1,4,3,"Action Point Allowance System, Auction/Bidding, Card Drafting",,,,,https://boardgamegeek.com/boardgame/180511
217,A la carte,6.4917,30,2,4,4,"Action Point Allowance System, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/217
102104,Star Fluxx,6.39344,10,2,6,4,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/102104
155426,Castles of Mad King Ludwig,7.6627,90,1,4,4,"Auction/Bidding, Card Drafting, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/155426
172980,Double Mission: Beyond the Object,6.16154,40,2,4,3,"Action Point Allowance System, Co-operative Play, Dice Rolling, Point to Point Movement, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/172980
172006,Shadowstar Corsairs,7.21818,150,2,5,3,"Area Control / Area Influence, Grid Movement, Modular Board, Pick-up and Deliver, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/172006
163412,Patchwork,7.75786,30,2,2,2,"Tile Placement, Time Track",,,,,https://boardgamegeek.com/boardgame/163412
71074,Expedition: Northwest Passage,7.06705,60,1,4,4,"Action Point Allowance System, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/71074
120114,D&D Icons: Legend of Drizzt Scenario Pack,7.85294,60,2,2,2,"Dice Rolling, Role Playing",,,,,https://boardgamegeek.com/boardgame/120114
760,Battle Line,7.419,30,2,2,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/760
178900,Codenames,7.78425,15,2,8,6,"Memory, Partnerships, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/178900
2842,TransAmerica,6.66299,30,2,6,5,Route/Network Building,,,,,https://boardgamegeek.com/boardgame/2842
97094,Dark Minions,6.13278,60,3,5,4,"Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/97094
14996,Ticket to Ride: Europe,7.57536,60,2,5,4,"Card Drafting, Hand Management, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/14996
110327,Lords of Waterdeep,7.77939,120,2,5,4,"Set Collection, Take That, Worker Placement",,,,,https://boardgamegeek.com/boardgame/110327
114667,The New Science,6.51556,90,2,5,5,"Action Point Allowance System, Area Control / Area Influence, Dice Rolling, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/114667
140386,Assassin's Creed: Arena,5.62914,30,2,4,3,"Hand Management, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/140386
70919,Takenoko,7.31936,45,2,4,3,"Action Point Allowance System, Dice Rolling, Grid Movement, Modular Board, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/70919
36218,Dominion,7.6634,30,2,4,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/36218
108745,Seasons,7.45108,60,2,4,2,"Card Drafting, Dice Rolling, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/108745
38194,Cheaty Mages!,6.3075,30,3,6,4,"Betting/Wagering, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/38194
19863,Endeavor,6.66667,30,2,2,,Trick-taking,,,,,https://boardgamegeek.com/boardgame/19863
154499,Hot Tin Roof,6.15425,60,3,4,4,"Point to Point Movement, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/154499
154498,Till Dawn,6.34774,30,4,8,6,"Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/154498
140779,Guardians' Chronicles,6.75576,75,2,5,5,"Co-operative Play, Deck / Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/140779
89910,"Run, Fight, or Die!",7.00344,40,1,4,3,"Dice Rolling, Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/89910
177212,TRAP!,4.025,30,2,4,,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/177212
95103,Fortune and Glory: The Cliffhanger Game,7.09485,240,1,8,3,"Area Movement, Co-operative Play, Dice Rolling, Pick-up and Deliver, Press Your Luck, Roll / Spin and Move, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/95103
129437,Legendary: A Marvel Deck Building Game,7.61805,45,1,5,3,"Co-operative Play, Deck / Pool Building",,,,,https://boardgamegeek.com/boardgame/129437
176361,One Night Revolution,6.23766,15,3,10,6,"Partnerships, Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/176361
154086,Gold West,7.46147,60,2,4,3,"Area Control / Area Influence, Modular Board, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/154086
62222,Commands & Colors: Napoleonics,7.97762,90,2,2,2,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",,,,,https://boardgamegeek.com/boardgame/62222
320,Scrabble,6.2868,90,2,4,2,"Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/320
13004,The Downfall of Pompeii,7.1322,45,2,4,4,"Grid Movement, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/13004
173666,Renaissance Wars,6.65761,90,2,4,2,"Hand Management, Set Collection, Trick-taking, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/173666
92852,Say Anything Family Edition,6.73944,30,3,6,5,Betting/Wagering,,,,,https://boardgamegeek.com/boardgame/92852
169743,Moons,6.2048,20,3,6,4,"Set Collection, Trick-taking",,,,,https://boardgamegeek.com/boardgame/169743
27162,Kingsburg,7.22354,90,2,5,4,"Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/27162
175621,Epic Card Game,6.58531,40,2,4,2,"Card Drafting, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/175621
173862,Ninja,6.2,30,2,2,,"Dice Rolling, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/173862
37759,NaN,6.8534,NaN,NaN,NaN,,,,,,,https://boardgamegeek.com/boardgame/37759
40765,Clash of Cultures,7.66304,240,2,4,4,"Action Point Allowance System, Dice Rolling, Grid Movement, Hand Management, Modular Board, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/40765
206718,Ethnos,7.58368,60,2,6,4,"Area Control / Area Influence, Card Drafting, Press Your Luck, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/206718
100679,Ultimate Warriorz,6.84913,30,2,8,5,"Dice Rolling, Grid Movement, Hand Management, Player Elimination, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/100679
140795,Say Bye to the Villains,6.45846,45,3,8,3,"Co-operative Play, Hand Management",,,,,https://boardgamegeek.com/boardgame/140795
137336,Archer: The Danger Zone! Board Game,4.8041,40,2,8,6,,,,,,https://boardgamegeek.com/boardgame/137336
1159,Evo,6.88517,60,3,5,4,"Area Control / Area Influence, Area Movement, Auction/Bidding, Dice Rolling, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/1159
104573,Spectaculum,6.39701,45,2,4,3,"Area Enclosure, Commodity Speculation, Stock Holding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/104573
191572,Animals on Board,6.7318,30,2,4,4,Set Collection,,,,,https://boardgamegeek.com/boardgame/191572
3483,Pinocchio,5.38775,10,2,6,,,,,,,https://boardgamegeek.com/boardgame/3483
193738,Great Western Trail,8.29021,150,2,4,3,"Deck / Pool Building, Hand Management, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/193738
132497,Lift it!,6.34511,30,1,8,4,"Partnerships, Pattern Building",,,,,https://boardgamegeek.com/boardgame/132497
31260,Agricola,8.02072,150,1,5,4,"Area Enclosure, Card Drafting, Hand Management, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/31260
169558,Noches de Sangre,5.56279,60,1,6,4,"Co-operative Play, Deck / Pool Building, Dice Rolling, Time Track",,,,,https://boardgamegeek.com/boardgame/169558
40628,Finca,7.0578,45,2,4,2,"Commodity Speculation, Set Collection",,,,,https://boardgamegeek.com/boardgame/40628
168435,Between Two Cities,7.09402,20,1,7,5,"Card Drafting, Partnerships, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/168435
168433,The World of Smog: On Her Majesty's Service,6.97924,60,2,4,4,"Auction/Bidding, Set Collection, Stock Holding, Trading",,,,,https://boardgamegeek.com/boardgame/168433
179876,Jailbreakers: Plan Your Escape,5.22097,45,1,5,4,"Dice Rolling, Press Your Luck, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/179876
173442,Empires: Age of Discovery,7.96267,150,2,6,5,"Area Control / Area Influence, Set Collection, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/173442
173441,Bring Your Own Book,7.09911,60,3,8,5,Simultaneous Action Selection,,,,,https://boardgamegeek.com/boardgame/173441
74390,Rolling Freight,6.83251,180,2,5,3,"Action Point Allowance System, Card Drafting, Dice Rolling, Pick-up and Deliver, Route/Network Building, Simulation",,,,,https://boardgamegeek.com/boardgame/74390
17396,Manoeuvre,7.31828,60,2,2,2,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/17396
131260,Qwixx,6.90596,15,2,5,4,"Dice Rolling, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/131260
28023,Jamaica,7.08475,60,2,6,6,"Dice Rolling, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/28023
159675,Fields of Arle,8.17292,120,1,2,2,Worker Placement,,,,,https://boardgamegeek.com/boardgame/159675
58421,Egizia,7.45695,90,2,4,4,"Card Drafting, Time Track, Worker Placement",,,,,https://boardgamegeek.com/boardgame/58421
119506,Freedom: The Underground Railroad,7.60938,120,1,4,3,"Co-operative Play, Pick-up and Deliver, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/119506
180602,Game of Trains,6.38567,0,2,4,4,Pattern Building,,,,,https://boardgamegeek.com/boardgame/180602
180977,Magecraft,6.99327,60,2,4,2,"Deck / Pool Building, Hand Management, Partnerships",,,,,https://boardgamegeek.com/boardgame/180977
50,Lost Cities,7.14891,30,2,2,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/50
164265,Witness,7.36435,15,4,4,4,"Co-operative Play, Memory, Storytelling",,,,,https://boardgamegeek.com/boardgame/164265
175592,The Village Crone,5.93409,90,1,6,2,"Modular Board, Worker Placement",,,,,https://boardgamegeek.com/boardgame/175592
189932,Tyrants of the Underdark,7.90042,60,2,4,4,"Area Control / Area Influence, Deck / Pool Building, Take That",,,,,https://boardgamegeek.com/boardgame/189932
204576,The Perfumer,6.46991,90,2,5,4,"Action Point Allowance System, Area Movement, Memory, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/204576
